売上日,品番,商品名,数量,売上単価,仕入単価,粗利,受注番号
2023/5/13 12:08,pv-15,マフラー 交換　　フルエキ,1,24750,,,3543
2023/5/13 10:10,G00369,AVON 　エイボン   AV91 Cobra Chrome F　　130/60B21 63V TL,1,32100,,,3541
2023/5/13 10:10,G00432,"AVON    	AV92 Cobra Chrome R　　260/40VR18 84V TL",1,50000,44000,12,3541
2023/5/13 10:10,pit-tire-0,タイヤ　前後　暫定金額,1,26400,,,3541
2023/5/13 10:10,pit-tyre,タイヤ処分料（1本）,2,500,,,3541
2023/5/13 10:10,pit-PV-FULL-STD,PVオリジナル　プラチナ エンジンオイル/プライマリーオイル/ミッションオイル　TCソフテイル・ダイナモデル　（工賃・Oリング込み),1,20920,,,3541
2023/5/13 10:10,63731-99A,ハーレー純正■スーパープレミアム５オイルフィルター　ブラック [63731-99A],1,3430,10194,-197,3541
2023/5/13 10:10,oil-1000,オイルフィルター交換工賃,1,1000,,,3541
2023/5/12 18:01,,手数料,1,330,,,77118
2023/5/12 18:01,,送料,1,900,,,77118
2023/5/12 18:01,07-051,アレンネス■ディープカット コンフォートグリップ ブラック ケーブルスロットル用 Arlen Ness Deep Cut Comfort Grips; Cable Style Black [07-051][262948][0630-0975],1,24440,23067,6,77118
2023/5/12 18:01,,手数料,1,330,,,75604
2023/5/12 18:01,,送料,1,164,,,75604
2023/5/12 18:01,FREAKMOUNT,フリークマウント■ フリークマウント ビレット スマートフォンホルダー ブラック,1,7980,5187,35,75604
2023/5/12 18:01,,送料,1,600,,,77260
2023/5/12 18:01,PV-PT2050,パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・エンジンオイル [PV-PT2050],2,3300,1342,59,77260
2023/5/12 18:01,PV-G80140,パインバレーオリジナル■ 【ハーレー専用】 プラチナ・ギアオイル (トランスミッション用) 80W-140 プラチナオイル ミッションオイル,1,4810,1572,67,410178-20230511-0835822443
2023/5/12 18:01,,送料,1,600,,,77111
2023/5/12 18:01,FREAKMOUNT,フリークマウント■ フリークマウント ビレット スマートフォンホルダー ブラック,1,7980,5187,35,77111
2023/5/12 18:01,,送料,1,164,,,77112
2023/5/12 18:01,,ポイント,1,-363,,,77112
2023/5/12 18:01,FREAKMOUNT,フリークマウント■ フリークマウント ビレット スマートフォンホルダー ブラック,1,7980,5187,35,77112
2023/5/12 18:01,,送料,1,600,,,77255
2023/5/12 18:01,PV-PTBK-ADD,PV-PTBK-3 パインバレーオリジナル■【最初からドス黒い？史上最強のエンジンオイル】プラチナブラック エンジンオイル 【1個】 | パインバレーオリジナル■【ハーレー専用】プラチナブラック・エンジンオイル用　タングステン添加剤,1,0,504,,77255
2023/5/12 18:01,PV-PTBK,PV-PTBK-3 パインバレーオリジナル■【最初からドス黒い？史上最強のエンジンオイル】プラチナブラック エンジンオイル 【1個】 | パインバレーオリジナル■プラチナブラック エンジンオイル【添加剤なし】,3,3927,1075,73,77255
2023/5/12 18:01,PV-PM2050,パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・プライマリーオイル [PV-PM2050]プラチナオイル,1,2630,784,70,77255
2023/5/12 18:01,Lid-2001-B,8H-3SR6-FMQS LIDLOX■スマートヘルメットロック リッドロックス マットブラック ハーレー用 [Lid-2001-B] 【1個】 | LIDLOX■スマートヘルメットロック リッドロックス マットブラック ハーレー用 [Lid-2001-B],1,10280,4171,59,503-1431818-1952621
2023/5/12 18:01,Lid-2001-B,8H-3SR6-FMQS LIDLOX■スマートヘルメットロック リッドロックス マットブラック ハーレー用 [Lid-2001-B] 【1個】 | LIDLOX■スマートヘルメットロック リッドロックス マットブラック ハーレー用 [Lid-2001-B],1,10280,4171,59,503-1436711-8562249
2023/5/12 18:01,36-0010200-0,リックスモーターサイクルズ■ケラーマンAtto用フロントウインカーブラケットキット※ケラーマンAttoは付属しません【スポーツスターS】,2,9672,7013,27,77114
2023/5/12 18:01,as-m,アドサウンド■ 専用マイク addSound microphone 音声通話,1,5500,4400,20,410178-20230511-0694022593
2023/5/12 18:01,as-pb,アドサウンド■専用追加プレート 【ブラック】 addSound plate 左右セット,1,2200,1760,20,410178-20230511-0694022593
2023/5/12 18:01,as-b,【抜群の操作性＆良質サウンド】 アドサウンド■ 次世代ヘルメットスピーカー 【ブラック】 addSound 骨伝導 Bluetooth ワイヤレス 高音質 バイク,1,29690,27456,8,410178-20230511-0694022593
2023/5/12 18:01,,送料,1,600,,,77317
2023/5/12 18:01,,ポイント,1,-938,,,77317
2023/5/12 18:01,30438,【アウトレットセール】スーマックス■テイラー プロ 8mm カスタムフィットスパークプラグワイヤーセット イエロー【18年以降ソフテイル（除くFXBRs）】,1,7200,7029,2,77317
2023/5/12 18:01,PV-LED7-CH,車検対応ハーレー専用■ 7インチLEDヘッドライト デーメーカープロジェクタータイプ/クローム　マウントリング付・H4変換アダプタ付,1,30216,0,100,75873
2023/5/12 18:01,1020-3513,バンス＆ハインズ■フューエルパックFP4 Vance&Hines　FUELPAK FP4【2021年2022年 ソフテイル・ツーリング】,1,67000,44000,34,75843
2023/5/12 18:01,,手数料,1,432,,,75240
2023/5/12 18:01,PV-M8-ABL,パインバレーオリジナル■M8ソフテイル ミッドコン用 ブレーキペダル高さ調整式 アジャスタブルブレーキリンケージ,1,11700,,,75240
2023/5/12 18:01,CFR-FLH014-BA,【ゴールデンセール】CFR■ダブルフルートマフラー ブラックボディ×コントラストカットエンドキャップ　95〜16年ツーリング　[FLH014-BA],1,115000,110619,4,77299
2023/5/12 18:01,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],10,3913,1000,74,76993
2023/5/12 18:01,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],3,3913,1000,74,75011
2023/5/12 18:01,,送料,1,600,,,77305
2023/5/12 18:01,,ポイント,1,-1765,,,77305
2023/5/12 18:01,90201052,【ゴールデンセール】ハーレー純正■ サドルバッグラッチ グロスブラック 【14年以降 ツーリング用】 [90201052],1,8000,0,100,77305
2023/5/12 18:01,,送料,1,600,,,77303
2023/5/12 18:01,,ポイント,1,-80,,,77303
2023/5/12 18:01,BELL-SHIELD-DS,BELL■3スナップシールド ダークスモーク 3Snap Shield / Dark Smoke,1,4080,3039,26,77303
2023/5/12 18:01,,送料,1,164,,,250-0787895-0110263
2023/5/12 18:01,frogbolt,ジャパンセーフティーネット■ カエルネジ 【交通安全のお守り代わりに】 JAPAN SAFETY NET frogbolt,1,2750,1760,36,250-0787895-0110263
2023/5/12 18:01,,手数料,1,330,,,77125
2023/5/12 18:01,,送料,1,164,,,77125
2023/5/12 18:01,FREAKMOUNT,フリークマウント■ フリークマウント ビレット スマートフォンホルダー ブラック,1,7980,5187,35,77125
2023/5/12 18:01,7047931,BELL■ベルヘルメット ブリット ブラックソリッド,1,64800,42588,34,77256
2023/5/12 18:01,8013387,BELL■Bullitt フラットシールド　ダークスモーク,1,6300,3479,45,77256
2023/5/12 18:01,PV-MHB,パインバレーオリジナル■マルチヘッダーバッフル エキパイ装着式汎用消音バッフル (2個セット) [PV-MHB],1,10392,0,100,2.02305E+16
2023/5/12 18:01,SET-ITEM,以下、セット商品展開,1,7350,,,2.02305E+16
2023/5/12 18:01,PV-AK-O2C-BF,パインバレーオリジナル■ O2センサーキャンセラー 【21年以降 ツーリング・トライク用・スポーツスターS用】,1,0,,,2.02305E+16
2023/5/12 18:01,PV-AK-O2C-GR,パインバレーオリジナル■ O2センサーキャンセラー 【22年以降 RH975 ナイトスター用】,1,0,2400,,2.02305E+16
2023/5/12 18:01,66047,バンス＆ハインズ■フューエルパック FP4 【07〜13年 スポーツスター・ソフテイル・ツーリング・ダイナ用】（4ピン）,1,67000,46200,31,77123
2023/5/12 18:01,PV-SP01B,【ゴールデンセール】パインバレーオリジナル■ ハーレー シフトペグ (ブラックアルマイト),1,8470,2612,69,410178-20230512-0043122864
2023/5/12 18:01,,手数料,1,432,,,77246
2023/5/12 18:01,,送料,1,600,,,77246
2023/5/12 18:01,,ポイント,1,-525,,,77246
2023/5/12 18:01,PV-PT2050,パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・エンジンオイル [PV-PT2050],3,3300,1342,59,77246
2023/5/12 18:01,,手数料,1,330,,,77084
2023/5/12 18:01,,送料,1,600,,,77084
2023/5/12 18:01,,ポイント,1,-330,,,77084
2023/5/12 18:01,DMHO-FP-BK,DINMARKET■DINマーケット ファニーパック FANNY PACK,1,9900,5610,43,77084
2023/5/12 18:01,,手数料,1,330,,,77128
2023/5/12 18:01,,送料,1,164,,,77128
2023/5/12 18:01,FREAKMOUNT,フリークマウント■ フリークマウント ビレット スマートフォンホルダー ブラック,1,7980,5187,35,77128
2023/5/12 18:01,QLC-IP13S,IPHONE 13 MINI用 TPU・ポリカーボネイト製ケース QUAD LOCK(クアッド ロック) 国内正規品 ブラック,1,3680,2431,34,249-7285244-4594257
2023/5/12 18:00,KM153-100,KM153-100-set 【車検対応】ケラーマン■ハーレー用ウィンカー 世界最小LEDウインカー　バレットアトー スモーク　【2個セット】　PVコンプリートキット Kellermann Bullet Atto [KM153-100_set] 【1個】 | 【車検対応】ケラーマン■ハーレー用ウィンカー 世界最小LEDウインカー　バレットアトー スモーク　1個　PVコンプリートキット Kellermann Bullet Atto [KM153-100] - スモーク,2,9900,7920,20,77165
2023/5/12 18:00,KM152-754,ケラーマン■ハーレー用ウィンカー バレットアトー専用　ハーレーハンドルバーマウントステー2枚セット（汎用） ブラック Kellermann　[KM152-754],1,2310,1848,20,77165
2023/5/12 18:00,BFSP4-BK2,baruffaldi■バルファルディ スピード4 ブラック/ホワイトロゴ クリアレンズ＋スナップカバーレンズ2枚付き,1,16280,9724,40,77165
2023/5/12 18:00,SIMON-48-G-DNG,サイモンカスタム■タンクカバー ダークナルドグレー バー＆シールド グロス 【07年以降 XL1200X / XL1200XS / XL1200V用】,1,66000,0,100,77254
2023/5/12 18:00,,ポイント,1,-3240,,,410178-20230511-0851622351
2023/5/12 18:00,PV-G80140,パインバレーオリジナル■ 【ハーレー専用】 プラチナ・ギアオイル (トランスミッション用) 80W-140 プラチナオイル ミッションオイル,1,4810,1572,67,410178-20230511-0851622351
2023/5/12 18:00,TUV,8E-6LI7-GH04 パインバレーオリジナル鼓動感アップ「テイストアップ・バルブ」 【1個】 | 【ゴールデンセール】オリジナル■鼓動感アップ「テイストアップ・バルブ」,1,7640,1034,86,250-7288003-8200644
2023/5/12 18:00,OBSHORTY4-PVG-BCC-L,パインバレー＆オーシャンビートル■BEETLE SHORTY4 ビンテージスタイル ハーフキャップヘルメット ショーティー4/スレートグレー/ブラックチンカップ - L,1,0,,,76565-fk-1
2023/5/12 18:00,PV-LED7-CH,【ゴールデンセール】車検対応ハーレー専用■ 7インチLEDヘッドライト デーメーカープロジェクタータイプ/クローム　マウントリング付・H4変換アダプタ付,1,24000,0,100,77237
2023/5/12 18:00,,手数料,1,432,,,77248
2023/5/12 18:00,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],6,3913,1000,74,77248
2023/5/12 18:00,,手数料,1,324,,,77250
2023/5/12 18:00,,ポイント,1,-739,,,77250
2023/5/12 18:00,KDR-M11B,【ゴールデンセール】カエディア■クイックホールド＆リリース usb　1年間メーカー保証付き [KDR-M11B],5,2000,2550,-28,77250
2023/5/12 18:00,63805-80A,PV-OILSET-XL-BK パインバレーオリジナル■ プラチナオイルセット 【04〜22年 スポーツスター用】 ブラックフィルター ハーレー エンジンオイル プライマリーオイル 【1個】 | ハーレー純正■オイルフィルター　ブラック　ロング [63805-80A],1,2672,1820,32,410178-20230511-0697522384
2023/5/12 18:00,PV-PM2050,PV-OILSET-XL-BK パインバレーオリジナル■ プラチナオイルセット 【04〜22年 スポーツスター用】 ブラックフィルター ハーレー エンジンオイル プライマリーオイル 【1個】 | パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・プライマリーオイル [PV-PM2050]プラチナオイル,1,2574,784,70,410178-20230511-0697522384
2023/5/12 18:00,11105,PV-OILSET-XL-BK パインバレーオリジナル■ プラチナオイルセット 【04〜22年 スポーツスター用】 ブラックフィルター ハーレー エンジンオイル プライマリーオイル 【1個】 | ハーレー純正■オイルドレイン　Oリング [11105] - 生産待ち(納期未定),1,235,13,94,410178-20230511-0697522384
2023/5/12 18:00,OP-5L,PV-OILSET-XL-BK パインバレーオリジナル■ プラチナオイルセット 【04〜22年 スポーツスター用】 ブラックフィルター ハーレー エンジンオイル プライマリーオイル 【1個】 | オイル交換時の廃油処理箱■オイルパック [OP-5L],1,489,,,410178-20230511-0697522384
2023/5/12 18:00,PV-PT2050,PV-OILSET-XL-BK パインバレーオリジナル■ プラチナオイルセット 【04〜22年 スポーツスター用】 ブラックフィルター ハーレー エンジンオイル プライマリーオイル 【1個】 | パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・エンジンオイル [PV-PT2050],3,3230,1342,58,410178-20230511-0697522384
2023/5/12 18:00,0802-1146,【ゴールデンセール】ドラッグスペシャリティーズ■DRAG SPECIALTIES プレデターIII シート ダブルダイアモンド シルバー 18年以降ソフテイル PREDIII SEATS DDSILV SOFT [0802-1146],1,40000,62315,-56,77252
2023/5/12 18:00,FCB18F-S,バンキン■ 2ステップ クラッシュバー ブラック 【18年以降 FXFB/S、FLSB、FLSL】,1,79200,45928,42,76888
2023/5/12 18:00,,送料,1,600,,,77325
2023/5/12 18:00,GS501T-BKSV-XL,GANGSTAR SHOWKAI■3rdモデル Tシャツ ブラック/シルバー,1,6600,,,77325
